date,region,course_id,race_id,type,pattern,age_band,dist,dist_f,dist_m,dist_y,going,surface,ran,pos,draw,ovr_btn,btn,horse_id,age,sex,wgt,lbs,time,secs,sp,dec,jockey_id,trainer_id,prize,or,rpr,ts,sire_id,dam_id,damsire_id,owner_id
2013-01-01,NZ,380,570722,Flat,Group 2,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,9,11.0,7.5,1,802858,3.0,G,8-13,125,2:10.35,130.35,34/1,35.0,81727,21360,510.2,–,89,–,561601,802860.0,90597.0,177047
2013-01-01,NZ,380,570724,Flat,Group 2,3yo,1m2f,10f,2000,2200,Good,Turf,12,1,11.0,0,0,807676,3.0,F,8-13,125,2:04.84,124.84,11/5F,3.2,12269,23206,30612.24,–,100,–,584449,607415.0,42373.0,201945
2013-01-01,NZ,380,570724,Flat,Group 2,3yo,1m2f,10f,2000,2200,Good,Turf,12,2,4.0,0.1,0.1,827372,3.0,F,8-13,125,2:04.86,124.86,35/1,36.0,77702,27366,9948.98,–,100,–,640322,827374.0,90597.0,164470
2013-01-01,NZ,380,570724,Flat,Group 2,3yo,1m2f,10f,2000,2200,Good,Turf,12,3,7.0,1.75,1.75,805695,3.0,F,8-13,125,2:05.13,125.13,12/5,3.4,75804,21896,4846.94,–,96,–,597619,729149.0,476607.0,172304
2013-01-01,NZ,380,570724,Flat,Group 2,3yo,1m2f,10f,2000,2200,Good,Turf,12,4,5.0,4.75,3,824925,3.0,F,8-13,125,2:05.63,125.63,7/1,8.0,78563,15087,2295.92,–,90,–,597619,824961.0,552780.0,207725
2013-01-01,NZ,380,570724,Flat,Group 2,3yo,1m2f,10f,2000,2200,Good,Turf,12,5,8.0,6.25,1.5,825404,3.0,F,8-13,125,2:05.88,125.88,155/10,16.5,77226,6005,1275.51,–,87,–,547442,544170.0,63261.0,207975
2013-01-01,NZ,380,570724,Flat,Group 2,3yo,1m2f,10f,2000,2200,Good,Turf,12,6,6.0,7.25,1,827376,3.0,F,8-13,125,2:06.05,126.05,112/10,12.2,77257,25735,1020.41,–,85,–,542432,827377.0,467030.0,205605
2013-01-01,NZ,380,570724,Flat,Group 2,3yo,1m2f,10f,2000,2200,Good,Turf,12,7,9.0,7.5,0.1,823504,3.0,F,8-13,125,2:06.11,126.11,127/10,13.7,84768,11636,1020.41,–,85,–,633944,564896.0,72922.0,207076
2013-02-17,NZ,380,573250,Flat,Group 2,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,13,1,3.0,0,0,827362,3.0,G,8-13,125,2:10.21,130.21,35/1,36.0,87112,10712,26020.41,–,110,–,632831,564487.0,66766.0,130571
2013-02-17,NZ,380,573250,Flat,Group 2,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,13,2,4.0,.5,.5,829411,3.0,G,8-13,125,2:10.29,130.29,7/2,4.5,75804,23713,8456.63,–,109,–,582777,507914.0,63918.0,210019
2013-02-17,NZ,380,573250,Flat,Group 2,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,13,3,5.0,2.5,2,827367,3.0,F,8-8,120,2:10.63,130.63,11/10F,2.1,12269,18788,4119.9,–,100,–,515736,827368.0,538356.0,208598
2013-02-17,NZ,380,573250,Flat,Group 2,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,13,4,2.0,2.75,0.2,804066,3.0,G,8-13,125,2:10.70,130.70,67/10,7.7,77702,12425,1951.53,–,105,–,560048,804069.0,303841.0,201331
2013-02-17,NZ,380,573250,Flat,Group 2,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,13,5,1.0,5,2.25,823481,3.0,G,8-13,125,2:11.04,131.04,128/10,13.8,77226,23916,1084.18,–,100,–,467248,823482.0,303791.0,207064
